,EN,FR
7359,Don't be crude.,Ne sois pas salace !
7360,Don't be crude.,Ne soyez pas salace !
7361,Don't be naive.,Ne sois pas naïf !
7362,Don't be naive.,Ne sois pas naïve !
7363,Don't be naive.,Ne soyez pas naïf !
7364,Don't be naive.,Ne soyez pas naïfs !
7365,Don't be naive.,Ne soyez pas naïve !
7366,Don't be naive.,Ne soyez pas naïves !
7367,Don't be silly.,Ne sois pas stupide.
7368,Don't be sorry.,Ne sois pas désolé !
7369,Don't be sorry.,Ne sois pas désolée !
7370,Don't be sorry.,Ne soyez pas désolé !
7371,Don't be sorry.,Ne soyez pas désolée !
7372,Don't be sorry.,Ne soyez pas désolés !
7373,Don't be sorry.,Ne soyez pas désolées !
7374,Don't be upset.,Ne sois pas fâché !
7375,Don't be upset.,Ne sois pas fâchée !
7376,Don't be upset.,Ne soyez pas fâché !
7377,Don't be upset.,Ne soyez pas fâchée !
7378,Don't be upset.,Ne soyez pas contrarié !
7379,Don't be upset.,Ne soyez pas contrariée !
7380,Don't be upset.,Ne sois pas contrarié !
7381,Don't be upset.,Ne sois pas contrariée !
7382,Don't be upset.,Ne soyez pas fâchés !
7383,Don't be upset.,Ne soyez pas fâchées !
7384,Don't be upset.,Ne soyez pas contrariées !
7385,Don't be upset.,Ne soyez pas contrariés !
7386,Don't blame me.,Je n'y suis pour rien.
7387,Don't blame me.,Ne me le reproche pas.
7388,Don't blame me.,Ne me le reprochez pas.
7389,Don't buy that.,N'achète pas ça.
7390,Don't buy that.,Ne gobe pas ça.
7391,Don't complain.,Ne te plains pas.
7392,Don't complain.,Ne vous plaignez pas.
7393,Don't fall off!,Ne tombe pas !
7394,Don't fall off!,Ne tombez pas !
7395,Don't force it.,Ne le forcez pas.
7396,Don't judge me.,Ne me jugez pas.
7397,Don't judge me.,Ne me juge pas.
7398,Don't leave me.,Ne me quitte pas.
7399,Don't leave me.,Ne me quittez pas.
7400,Don't leave us.,Ne nous quitte pas !
7401,Don't leave us.,Ne nous quittez pas !
7402,Don't mind her.,Ne te soucie pas d'elle.
7403,Don't mind her.,Ne vous souciez pas d'elle.
7404,Don't obey him.,Ne lui obéis pas.
7405,Don't obey him.,Ne lui obéissez pas.
7406,Don't run here.,Ne cours pas ici.
7407,Don't say that.,Ne dis pas ça.
7408,Don't say that.,Ne dites pas ça.
7409,Don't show off.,Arrête de frimer !
7410,Don't show off.,Arrête de te la péter !
7411,Don't stand up.,Ne te lève pas.
7412,Don't stand up.,Ne vous levez pas.
7413,Don't stop him.,Ne l'arrête pas.
7414,Don't stop him.,Ne l'arrêtez pas.
7415,Don't tease me.,Ne me taquine pas !
7416,Don't tease me.,Ne me taquinez pas !
7417,Don't tempt me.,Ne me tente pas !
7418,Don't tempt me.,Ne me tentez pas !
7419,Don't touch it.,Ne touche pas à ça.
7420,Don't touch it.,N'y touche pas.
7421,Don't touch me!,Ne me touche pas !
7422,Don't touch me.,Ne me touche pas !
7423,Don't touch me.,Ne me touchez pas !
7424,Don't waste it.,Ne le gaspille pas.
7425,Don't waste it.,Ne la gaspille pas.
7426,Don't you care?,N'en as-tu rien à faire ?
7427,Don't you care?,N'en avez-vous rien à faire ?
7428,Drink some tea.,Buvez un peu de thé.
7429,Drink some tea.,Bois un peu de thé.
7430,Drop me a line.,Laissez-moi un mot.
7431,Eat everything.,Mange tout.
7432,Eat everything.,Mangez tout.
7433,Eat more fruit.,Mangez plus de fruits.
7434,Eat more fruit.,Mange plus de fruits.
7435,Empty your bag.,Vide ton sac.
7436,Empty your bag.,Videz votre sac.
7437,Enjoy the game.,Profite bien du match.
7438,Enjoy the show.,Prenez plaisir au spectacle.
7439,Enjoy the show.,Prends plaisir au spectacle.
7440,Enjoy your day.,Bonne journée à vous !
7441,Enjoy your day.,Bonne journée à toi !
7442,Enter the room.,Entrez dans la chambre.
7443,Everybody dies.,Tout le monde meurt.
7444,Everybody knew.,Tout le monde savait.
7445,Everybody left.,Tout le monde partit.
7446,Everybody lies.,Tout le monde ment.
7447,Everybody paid.,Tout le monde a payé.
7448,Everyone gasps.,Tout le monde est en haleine.
7449,Everyone's out.,Tout le monde est dehors.
7450,Fight like men.,Battez-vous comme des hommes.
7451,Fishing is fun.,Pêcher est amusant.
7452,Form two lines.,Formez deux lignes.
7453,Get in the car.,Monte dans la voiture !
7454,Get in the car.,Montez dans la voiture !
7455,Get in the car.,Grimpe dans la voiture !
7456,Get in the car.,Grimpez dans la voiture !
7457,Get in the van.,Monte dans la camionnette !
7458,Get in the van.,Montez dans la camionnette !
7459,Get in the van.,Grimpe dans la camionnette !
7460,Get in the van.,Grimpez dans la camionnette !
7461,Get off my car.,Descends de ma voiture.
7462,Get off my car.,Descendez de ma voiture.
7463,Get on a horse.,Enfourche un cheval !
7464,Get on a horse.,Enfourchez un cheval !
7465,Get on the bus.,Montez dans le bus !
7466,Get on the bus.,Grimpez dans le bus !
7467,Get on the bus.,Grimpe dans le bus !
7468,Get on the bus.,Monte dans le bus !
7469,Get on with it.,Continuez !
7470,Get on with it.,Continue !
7471,Get out of bed!,Sortez du lit !
7472,Get out of bed.,Sors du lit !
7473,Get out of bed.,Sortez du lit !
7474,Get rid of her.,Débarrasse-toi d'elle !
7475,Get rid of her.,Débarrassez-vous d'elle !
7476,Get some sleep.,Prends un peu de sommeil.
7477,Get some sleep.,Prenez un peu de sommeil.
7478,Get the camera.,Prenez l'appareil photo.
7479,Get the camera.,Prends l'appareil photo.
7480,Give him a hug.,Fais-lui un câlin !
7481,Give him a hug.,Faites-lui un câlin !
7482,Give it a shot.,Tente-le !
7483,Give it a shot.,Tentez-le !
7484,Give it to her.,Donne-le-lui.
7485,Give it to him.,Donne-le-lui.
7486,Give me a beer.,Donne-moi une bière.
7487,Give me a beer.,Donnez-moi une bière.
7488,Give me a hand.,Prête-moi main forte !
7489,Give me a hand.,Prêtez-moi main forte !
7490,Give me a hint.,Donne-moi un indice.
7491,Give me a kiss.,Donne-moi un bisou !
7492,Give me a kiss.,Donnez-moi un baiser !
7493,Give me a kiss.,Donnez-moi un bisou !
7494,Give me a week.,Donnez-moi une semaine.
7495,Give me a week.,Donne-moi une semaine.
7496,Go back to bed.,Retourne au lit !
7497,Go back to bed.,Retournez au lit !
7498,Go get changed.,Va te changer !
7499,Go get changed.,Allez vous changer !
7500,Go look for it.,Va le chercher !
7501,Go look for it.,Va la chercher !
7502,Go right ahead.,Allez tout droit !
7503,Go right ahead.,Va tout droit !
7504,Go take a walk.,Va faire une promenade !
7505,Go take a walk.,Allez faire une promenade !
7506,Go to the park.,Allez au parc.
7507,Good afternoon.,Bonjour !
7508,Good afternoon.,Bonjour.
7509,Grab your gear.,Attrape tes affaires !
7510,Grab your gear.,Attrapez vos affaires !
7511,Guess who I am.,Devine qui je suis !
7512,Hand me my mug.,Passe-moi mon mug.
7513,Happy New Year!,Bonne année !
7514,Happy New Year!,Heureuse année !
7515,Happy New Year!,Joyeuse année !
7516,Happy birthday!,Bon anniversaire !
7517,Happy holidays.,Bonnes vacances !
7518,Have you eaten?,Tu as mangé ?
7519,Have you eaten?,Avez-vous mangé ?
7520,Have you slept?,As-tu dormi ?
7521,Have you slept?,Avez-vous dormi ?
7522,He almost died.,Il a failli mourir.
7523,He also saw it.,Il l’a aussi vu.
7524,He asked me to.,Il me l'a demandé.
7525,He became rich.,Il est devenu riche.
7526,He bit his lip.,Il se mordit la lèvre.
7527,He bit his lip.,Il s'est mordu la lèvre.
7528,He came by bus.,Il est venu en bus.
7529,He came by bus.,Il vint en bus.
7530,He came by car.,Il vint en voiture.
7531,He came by car.,Il est venu en voiture.
7532,He can't count.,Il ne sait pas compter.
7533,He can't do it.,Il est incapable de le faire.
7534,He can't do it.,Il n'est pas capable de le faire.
7535,He can't drive.,Il ne sait pas conduire.
7536,He can't drive.,Il ne peut pas conduire.
7537,He cannot swim.,Il ne sait pas nager.
7538,He could do it.,Lui pourrait le faire.
7539,He counts fast.,Il compte vite.
7540,He deserved it.,Il l'a mérité.
7541,He dislikes me.,Il ne m'aime pas.
7542,He dislikes me.,Il éprouve de l'antipathie à mon égard.
7543,He doesn't lie.,Il ne ment pas.
7544,He doesn't tan.,Il ne bronze pas.
7545,He felt uneasy.,Il se sentit mal à l'aise.
7546,He felt uneasy.,Il s'est senti mal à l'aise.
7547,He flew a kite.,Il faisait voler un cerf-volant.
7548,He gazed at me.,Il me jeta un regard.
7549,He got the job.,Il eut le poste.
7550,He got the job.,Il a eu le poste.
7551,He has a beard.,Il porte une barbe.
7552,He has a lunch.,Il dispose d'un déjeuner.
7553,He has a lunch.,Il a un déjeuner.
7554,He has a point.,Il marque un point.
7555,He has a point.,Il a raison là-dessus.
7556,He has a point.,Il n'a pas complètement tort.
7557,He has a video.,Il dispose d'une vidéo.
7558,He has a video.,Il détient une vidéo.
7559,He has changed.,Il a changé.
7560,He has left us.,Il nous a quittés.
7561,He has no fear.,Il n'a pas peur.
7562,He has to come.,Il doit venir.
7563,He hated lying.,Il détestait mentir.
7564,He is American.,Il est Américain.
7565,He is Japanese.,Il est japonais.
7566,He is a doctor.,Il est médecin.
7567,He is a genius.,C'est un génie.
7568,He is a writer.,Il est écrivain.
7569,He is an actor.,C'est un acteur.
7570,He is bankrupt.,Il est en faillite.
7571,He is in Tokyo.,Il est à Tokyo.
7572,He is my uncle.,C'est mon oncle.
7573,He is outgoing.,Il est ouvert.
7574,He is outgoing.,Il est sociable.
7575,He is outgoing.,Il est extraverti.
7576,He is powerful.,Il est puissant.
7577,He is well off.,Il est riche.
7578,He keeps a cat.,Il a un chat.
7579,He lay face up.,Il était étendu le visage visible.
7580,He likes jelly.,Il aime la gelée.
7581,He likes money.,Il aime l'argent.
7582,He likes money.,Il apprécie l'argent.
7583,He lives alone.,Il vit seul.
7584,He looked back.,Il regarda derrière lui.
7585,He looked well.,Il avait l'air bien.
7586,He looked well.,Il avait l'air en bonne santé.
7587,He looks tired.,Il a l'air fatigué.
7588,He looks young.,Il a l'air jeune.
7589,He lost a book.,Il a perdu un livre.
7590,He loves music.,Il adore la musique.
7591,He makes sense.,Il est sensé.
7592,He needs money.,Il a besoin d'argent.
7593,He owes me one.,Il m'en doit une.
7594,He respects me.,Il me respecte.
7595,He sang a song.,Il a chanté une chanson.
7596,He saw it also.,Il l'a vu aussi.
7597,"He saw it, too.",Il l'a vu aussi.
7598,"He saw it, too.",Il l’a vu aussi.
7599,He scolded her.,Il la gronda.
7600,He scolded her.,Il l'a grondée.
7601,He seems angry.,Il a l'air en colère.
7602,He seems happy.,Il semble heureux.
7603,He seems happy.,Il paraît heureux.
7604,He seems happy.,Il a l'air heureux.
7605,He seems tired.,Il a l'air fatigué.
7606,He sells fruit.,Il vend des fruits.
7607,He should come.,Il devrait arriver.
7608,He slapped her.,Il l'a giflée.
7609,He sold us out.,Il nous a vendus.
7610,He sold us out.,Il nous a vendues.
7611,He surrendered.,Il s'est rendu.
7612,He talks a lot.,Il parle beaucoup.
7613,He trusted you.,Il s'est fié à toi.
7614,He walked away.,Il est parti.
7615,He walked away.,Il partit.
7616,He walked away.,Il s'en alla.
7617,He wants to go.,Il veut partir.
7618,He wants to go.,Il veut y aller.
7619,He wants to go.,Il veut s'en aller.
7620,He was English.,Il était Anglais.
7621,He was in pain.,Il souffrait.
7622,He was invited.,Il était invité.
7623,He was invited.,Il fut invité.
7624,He was invited.,Il a été invité.
7625,He was panting.,Il tirait la langue.
7626,He was panting.,Il haletait.
7627,He was patient.,Il était patient.
7628,He was perfect.,Il fut parfait.
7629,He was perfect.,Il a été parfait.
7630,He was perfect.,Il était parfait.
7631,He was stunned.,Il fut paralysé.
7632,He was stunned.,Il était paralysé.
7633,He was stunned.,Il a été paralysé.
7634,He went skiing.,Il est allé skier.
7635,He went skiing.,Il a fait du ski.
7636,He went to bed.,Il se mit au lit.
7637,He will not go.,Il n'ira pas.
7638,He worked hard.,Il travailla dur.
7639,He worked hard.,Il a travaillé dur.
7640,He works a lot.,Il travaille beaucoup.
7641,He's a big boy.,C’est un grand garçon.
7642,He's a bit shy.,Il est un peu timide.
7643,He's a bit shy.,Il est quelque peu timide.
7644,He's a gambler.,Il est joueur.
7645,He's a gambler.,C'est un joueur.
7646,He's a man now.,C'est désormais un homme.
7647,He's a slacker.,C'est un fainéant.
7648,He's a slacker.,C'est un planqué.
7649,He's all right.,Il va bien.
7650,He's an author.,C'est un auteur.
7651,He's an author.,Il est auteur.
7652,He's an ex-con.,C'est un ancien détenu.
7653,He's an outlaw.,C'est un hors-la-loi.
7654,He's depressed.,Il est déprimé.
7655,He's henpecked.,Il est harcelé.
7656,He's in danger.,Il est en danger.
7657,He's in prison.,Il se trouve en prison.
7658,He's in prison.,Il est en prison.
7659,He's not going.,Il n'y va pas.
7660,He's not going.,Il ne s'y rend pas.
7661,He's not going.,Il ne s'en va pas.
7662,He's not ready.,Il n'est pas prêt.
7663,He's so stupid.,Il est tellement idiot !
7664,He's too drunk.,Il est trop saoul.
7665,He's too drunk.,Il est trop ivre.
7666,He's very open.,Il est très ouvert.
7667,Hello everyone!,Salut tout le monde !
7668,Hello everyone!,Salut les gens !
7669,Here comes Tom.,Voici Tom.
7670,Here comes Tom.,Voilà Tom.
7671,Here is a book.,Voici un livre.
7672,Here is my key.,Voici ma clef.
7673,Here she comes.,La voici.
7674,Here she comes.,La voilà !
7675,Here's my room.,Voici ma chambre !
7676,"Hey, what's up?",Hé ! Quoi de neuf ?
7677,Hi! What's new?,Hé ! Quoi de neuf ?
7678,Hide the money.,Cache l'argent.
7679,Hide the money.,Cache le fric.
7680,His head ached.,Il avait mal à la tête.
7681,His name's Tom.,Son nom est Tom.
7682,How can I help?,De quelle manière puis-je aider ?
7683,How can I lose?,Comment puis-je perdre ?
7684,How deep is it?,De quelle profondeur est-ce ?
7685,How did I look?,De quoi ai-je eu l'air ?
7686,How did I look?,De quoi avais-je l'air ?
7687,How did it end?,Comment ça s'est fini ?
7688,How did you do?,Comment avez-vous fait ?
7689,How did you do?,Comment as-tu fait ?
7690,How good is he?,Jusqu'à quel point est-il bon ?
7691,How high is it?,Grand comment ?
7692,How long is it?,Combien de temps cela dure-t-il ?
7693,How much is it?,Ça coûte combien ?
7694,How much is it?,Combien ça coûte ?
7695,How much is it?,Combien est-ce que ça coûte ?
7696,How much is it?,Combien ça fait ?
7697,How much is it?,C'est combien?
7698,How old is Tom?,Quel âge a Tom ?
7699,How tall is he?,Quelle est sa taille ?
7700,How tall is he?,Quelle taille fait-il ?
7701,How was Boston?,"Comment c'était, Boston ?"
7702,How wide is it?,De quelle largeur est-ce ?
7703,How's it going?,Ça va ?
7704,How's it going?,Comment cela se passe-t-il ?
7705,How's your job?,Comment va ton boulot ?
7706,How's your job?,Comment va votre travail ?
7707,How's your son?,Comment va ton fils ?
7708,How's your son?,Comment va votre fils ?
7709,"Hurry up, guys.","Dépêchez-vous, les mecs !"
7710,"Hurry up, guys.","Magnez-vous, les mecs !"
7711,"Hurry up, guys.","Maniez-vous, les mecs !"
7712,I already know.,Je sais déjà.
7713,I am Hungarian.,Je suis hongrois.
7714,I am a shy boy.,Je suis un garçon timide.
7715,I am a student.,Je suis étudiant.
7716,I am a teacher.,Je suis professeur.
7717,I am an artist.,Je suis un artiste.
7718,I am an artist.,Je suis une artiste.
7719,I am in London.,Je suis à Londres.
7720,I am in a spot.,Je suis dans le pétrin.
7721,I am in a spot.,Je suis dans un endroit.
7722,I am off today.,"Je suis en congé, aujourd'hui."
7723,I am off today.,"Je ne suis pas de service, aujourd'hui."
7724,I am off today.,"Je ne suis pas en service, aujourd'hui."
7725,I am too short.,Je suis trop petit.
7726,I am very tall.,Je suis très grand.
7727,I am very tall.,Je suis très grande.
7728,I ate a banana.,J'ai mangé une banane.
7729,I ate too much.,J'ai trop mangé.
7730,I began to run.,J'ai commencé à courir.
7731,I believe that.,J'y crois.
7732,I believed you.,Je t'ai cru.
7733,I believed you.,Je vous ai cru.
7734,I believed you.,Je t'ai crue.
7735,I believed you.,Je vous ai crue.
7736,I believed you.,Je vous ai crus.
7737,I believed you.,Je vous ai crues.
7738,I bike to work.,Je vais au travail à bicyclette.
7739,I bike to work.,Je me rends au travail en vélo.
7740,I borrow money.,J'emprunte de l'argent.
7741,I bought a hat.,J'ai fait l'acquisition d'un chapeau.
7742,I broke a nail.,Je me suis cassé un ongle.
7743,I broke my arm.,Je me suis cassé le bras.
7744,I broke my leg.,Je me suis cassé la jambe.
7745,I brought mine.,J'ai apporté le mien.
7746,I brought mine.,J'ai apporté la mienne.
7747,I brought wine.,J'ai apporté du vin.
7748,I called ahead.,J'ai appelé auparavant.
7749,I came for you.,Je suis venu pour toi.
7750,I came for you.,Je suis venu à cause de toi.
7751,I can call Tom.,Je peux appeler Tom.
7752,I can hear Tom.,J'arrive à entendre Tom.
7753,I can hear you.,Je peux t'entendre.
7754,I can hear you.,Je peux vous entendre.
7755,I can hear you.,J'arrive à t'entendre.
7756,I can help Tom.,Je peux aider Tom.
7757,I can help you.,Je peux t'aider.
